PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,Revenue
-0.011199224728176593,0.14873236225731756,-0.25453569944331617,-0.07877550155159026,0.1028341244024184,-0.1044049180878236,-0.01115615276866622,0.3088669842764113,-0.12077940133292472,0.044556017266756884,0.013424718329062295,0.2120733346801639,0.18193149322223415,-0.14770133328722476,-0.5887720770953787,0.779864771840494,0
0.05376367902376336,0.11548430266245635,-0.23752929407747744,-0.0487288280822786,0.054134690157483546,-0.12480024856726843,0.11311181029831775,0.27264717867120425,-0.11251506377643887,0.03512724707260563,-7.560219286074232e-05,0.5882617865677151,0.18188142692109788,-0.168309495579261,-0.4870548860402001,0.7451559831445507,0
-0.027310363570433125,0.1425109291819885,-0.2386577079294461,-0.07527110273085216,0.029814016809231868,-0.2566213985185949,-0.2338496441643756,0.3045956307109638,-0.08907934540640698,0.061125927915421034,0.018977015413333062,0.21097233586375008,0.18322560550618505,-0.13415905512220425,-0.5820311445440991,0.7843424266443734,0
-0.010586768979067166,0.14541164267225434,-0.2601169518891523,-0.09106758665706476,0.10807860121440603,-0.14515847760656447,-0.2281993834426371,0.3004712220099067,-0.028621432808914493,0.09576834166470627,0.009595159700173552,0.21395823993206528,0.16616614794180196,0.20448364756972795,-0.589627130225441,0.7864870602100102,0
0.002372704579560703,0.14888415948218814,-0.2709178303900204,-0.09573152289032827,0.17449365496456945,-0.00779197001575718,-0.011082839001061304,0.3057818599785325,-0.06836126929156483,0.07008641562062058,0.005492157583967232,0.21401864129558332,0.17093630944566607,0.05561020211718433,-0.5577641076425807,0.7813085616424621,0
-0.027561175867797747,0.17628587966144524,-0.23054870279230225,0.04192105481852342,-0.012290189231206866,-0.053011732756167634,0.7294745304771219,0.2944966814661851,-0.17058620817983486,0.01592528048601376,0.007378312587222831,0.21625540412061656,0.188352391817224,-0.20132654522611687,-0.5065582652879272,0.8358388604502255,0
0.10773926498367097,0.12246019100301425,-0.3950999677731011,-0.32172283319483763,0.7854670039393128,0.7829311158891709,-0.04888573142453018,0.3945050493329041,-0.2320955315406533,-0.019236573133700842,-0.024468701423190003,0.142948649914452,0.13232163627269924,-0.15219919989179115,-0.4100844397106711,0.8526030246059955,0
-0.1472453932244565,0.049414380400753126,0.7407413061817241,-0.05962410533513809,0.17718866101609998,-0.2825527521340204,-0.2208666865552117,0.30639265489839823,-0.03805147839988878,0.08937219486115475,0.013983453823292809,0.20948272233022197,0.19488073665566208,-0.1348255845094198,-0.5858800115909808,0.7924359808395768,0
0.0013210741152584419,0.13952946832392846,-0.2719959162033469,-0.12719539452128995,0.18042777191909493,-0.06820641725426231,-0.2565930611408854,0.31329748783257105,-0.07278755763959299,0.06956450916634048,0.009970188799670756,0.20912897234605665,0.17183713180695928,0.004694262133797533,-0.5792246483953902,0.7762101664393912,0
-0.03165514962271546,0.1573187045147189,-0.23231991434435675,-0.003544354820839774,-0.01936155188980221,-0.2039674526803743,0.15595929053490926,0.2831096136995065,-0.007600212522122387,0.09505951987000996,0.011315274826066087,0.21929721455060291,0.17673679471220752,0.0959437691325575,-0.5685072608440905,0.8032668375410049,0
0.040079071737494316,-0.01682195336484699,0.7575405893957875,-0.013635982713115186,0.1661375674406754,-0.16172215585576444,0.2482628593786956,0.22150369340008075,-0.1535364035422736,0.026187146298018438,-0.02601141872122531,1.169693746741086,0.19038322571199726,-0.015242983414475225,-0.3849286785991543,0.6622410388274992,0
0.10696542334828127,0.11290374512315385,-0.3994153212779444,-0.3500217818929381,0.7969167351309064,0.7140956265807111,-0.3893131332749937,0.38788079574052736,-0.12740832207345149,0.03485425675220997,-0.027094440225590214,0.14273393820543534,0.118502080089172,0.1402820118986063,-0.3787275011839995,0.8581221450061919,0
-0.02347129202381185,0.1384591724919572,-0.2433118808191606,-0.06434989356576833,0.04523343457384543,-0.22004925534763964,-0.21616929150948475,0.2905377783362365,0.06661587014233418,0.12024762807098145,0.012537455897291662,0.21055981764816448,0.17514122910756905,0.03974372983209815,-0.550807309203355,0.7937082091460175,0
0.15140423686552476,0.0658694944991432,-0.2627950458780241,-0.1284275725380527,0.1845050108285184,-0.04869375332401312,-0.25862583938916595,0.2457162678909615,-0.023997460978099454,0.071514926681375,-0.01871950566663033,0.9669164072921458,0.16491755034486566,0.120193810544683,-0.4451494612082404,0.6730079587524886,0
-0.005567168568739159,0.0393320941517866,0.5753872897978032,-0.3232958847172432,0.9715528953005436,0.7997466322583869,-0.04260263316499285,0.4021376940469283,-0.2929152419406928,-0.01953331188259961,-0.0330650704608629,0.14878030466244235,0.13579878576386678,0.023954092681690308,-0.3981454853290046,0.8553779613766195,0
-0.01850356631797787,0.17688261127763494,-0.23876934215220666,0.026302822657399,0.025502942453388938,-0.0049707119496056286,0.7211913985065131,0.29276611205897635,-0.17550063586642914,0.015148195989883113,0.00841519364628995,0.22387529620426092,0.18961452065903645,-0.1974581771220065,-0.5839422311065547,0.7908244671072506,0
-0.03781687316234728,0.143302299225808,-0.2305674749098865,-0.05062901924589349,-0.013379209388743237,-0.30759681575983105,-0.21395211697729602,0.3035317754450731,-0.046307840927638136,0.0799838502918153,0.01328129451072124,0.2012711066692527,0.175642012307233,-0.005523452552299107,-0.4387860631736811,0.8630132373032057,0
0.017328503217710036,0.13227816386790853,-0.2910888204346217,-0.17071393418783634,0.28146186092842584,0.054798414003445366,-0.2906600546715773,0.33427652436114746,-0.1252234568285845,0.04107434976761992,0.006663983082863894,0.19098028271668946,0.16747487903096892,-0.13081521073075966,-0.5441378360735757,0.7956546658856413,0
0.0206561732109046,0.12884416589324907,-0.2508353669477437,-0.07626773324769544,0.07372495915327135,-0.1809265483799256,-0.21895573851043135,0.27911670220655577,-0.0058739793151274845,0.10220533438658112,0.003260600701730759,0.4048894941458117,0.16437948278098913,0.2659037154538565,-0.5569952930248879,0.7638061213205045,0
0.0662987254993454,0.10475809446121777,-0.25988266802913784,-0.11956802087639225,0.15953009744369198,-0.08952009238351173,-0.2584818092217327,0.2878759434229197,-0.1281408267522464,0.043556181328639726,-0.007574707339684202,0.5755660607688089,0.16195864240528776,0.0860815252539469,-0.3777267865544372,0.7800767561675472,0
0.0035562319286434837,0.15964302911398495,-0.2676400211779865,-0.06449914454002555,0.16228708887494708,0.06352488642414286,0.3337464723699426,0.3104184642922372,-0.1615100064060776,0.02313060320128715,0.0070790404416716125,0.2151764643893335,0.18195812715376772,-0.16955237447700694,-0.5944752311769029,0.7773274800832412,0
-0.11928184973616507,0.06253241757326405,0.7152039469440691,-0.03127298661417107,0.2865848668625789,0.021088970342394684,0.3613604843269052,0.3025453979053677,-0.000280233184183655,0.0897691261866347,0.001202532858250123,0.2113143035109558,0.1923942817948276,-0.13128602589461194,-0.6070274184636147,0.7917614346207605,0
-0.02973955382028626,0.1508303146795579,-0.237140263548425,-0.07016726090877072,0.018934890373519364,-0.2703093540294091,-0.22702142356647964,0.30294338863290343,-0.1463878534790929,0.050877755772175584,0.016996265167263606,0.21771082895538896,0.1773831350063888,0.027362394118039857,-0.5621472656276604,0.7857396697225838,0
0.005645023689290369,0.1495901896667355,-0.2756562320776317,-0.12364482277972536,0.2081798781734722,0.02123791929507924,-0.04119490573369005,0.32872808851584234,-0.2322380534190247,0.0053568003707955645,0.008055959124466827,0.2027826745319604,0.17235614728740595,-0.12029540807089227,-0.5454729084191571,0.793692446935975,0
-0.02379557979323061,0.14883338312638086,-0.2445566964655159,-0.08358706684064622,0.05534574792363392,-0.22459496757785333,-0.2354938272035646,0.3080282864285451,-0.15190157947363062,0.04760794760072088,0.014891941188705647,0.2129848230713576,0.17429791187731708,0.02728628868181369,-0.5463434178902882,0.7928088151305398,0
-0.02461523909692079,0.1741617006776521,-0.2375978699534948,0.005852401221243472,0.018436089606882974,-0.07973688652365407,0.4884918747768488,0.2964675909649146,-0.21232376909530584,0.01556829007654541,0.00838223536143785,0.2231328757578528,0.1804923557344899,-0.0208865971116726,-0.5296560616360412,0.8076095464395803,0
-0.11939810954027748,0.04589454039563586,0.707356962171028,-0.10751523690853164,0.3316151579999393,-0.08198815571137925,-0.2398781723035475,0.3138949257026549,0.002167780564199609,0.10782263604587278,0.001562381122371219,0.2026493699319536,0.17766612671587978,0.06881496633815039,-0.5328414212636747,0.8028551514869878,0
0.12501152778140387,0.0952705161831782,-0.2238090852473616,0.02572491786436953,0.008463812871542242,-0.04141728269420808,0.608896661526596,0.22390518236301452,-0.051094967983374616,0.04242499189972768,-0.021499342819107963,0.9731294111066522,0.18152930011752652,-0.09107241606554548,-0.3672029385786826,0.7241685854905282,0
0.11130706937972763,0.08120611305252702,-0.2622956796146159,-0.13013677405477128,0.18247357465973701,-0.05547609971348719,-0.26550583034082104,0.2683348575996752,-0.05428349689608372,0.058879142705947324,-0.011287511417976834,0.7687903196405144,0.16754711503931385,-0.012213724765541202,-0.4356873153479686,0.7154346031214343,0
-0.02601365896505884,0.13895689804192665,-0.24182068369096515,-0.04789654704484541,0.020275055132914218,-0.23997291147512084,-0.20096408558655685,0.2837689388004948,0.12673632530902784,0.1464246057463842,0.011999301210079949,0.21048957618441524,0.17070878534515432,0.1603400839508144,-0.5865805832224118,0.799769929820473,0
-0.035290614304279745,0.17171607353540852,-0.22360701756606266,0.054063960195059456,-0.051913055516768725,-0.12506249368876335,0.6320336434662188,0.28052864853437603,-0.06958572289533403,0.05943495769653503,0.008427262779520977,0.2215549548343296,0.1860697206676619,-0.07206172763334551,-0.5185071846838748,0.8266518968043478,0
0.10004421645110327,0.0948301598001085,-0.24551186803615585,-0.08633923033617627,0.10514137963504047,-0.0994323879270142,-0.02160782418223737,0.2637019879642587,-0.14903658967888372,0.020563229386952132,-0.006105132899295058,0.781057699437925,0.1806450723124491,-0.14830014763673308,-0.4785709836477714,0.6982791471495439,0
-0.0338034027977906,0.1538042969003265,-0.22749069477218095,-0.01341706683403474,-0.025077925469206203,-0.22328106828857394,0.13863777776334782,0.2923325894314477,-0.06645294960011329,0.062440379183441225,0.016788921097857297,0.2153237226311463,0.1881099592745648,-0.17328892972682408,-0.5777258072852565,0.7940774380240074,0
0.05681670947596911,0.10993619588381064,-0.2434160563430785,-0.07217002206871792,0.07573984288934682,-0.15475412781264458,-0.11377807534848808,0.2654482970152052,-0.030782112874780387,0.0766535910835776,-0.002500016682621072,0.5932889646747018,0.17343642818597116,0.05077685449679257,-0.4775457901712744,0.735292749395292,0
-0.01881889974460888,0.1428973531362483,-0.2488252167514577,-0.08168490085504375,0.07837658472930706,-0.18773156038313935,-0.2273284497520225,0.297057170536686,-0.019572893772506664,0.09283121427874176,0.010981596366891222,0.21418643946159885,0.17325799801675,0.06797030731420778,-0.5227419800882588,0.7890119675446706,0
0.0041713844084542385,0.12657258231140928,-0.23185173527976144,-0.043047283901694926,-0.0101058117973839,-0.282490733965965,-0.2022515016372732,0.2706402985771981,0.04173953353985834,0.11564772647479045,0.0071852587329180465,0.4035282317526562,0.17057628931147176,0.1820622633774038,-0.5371332832931012,0.7756009019333182,0
-0.011318901053103687,0.14159757960772926,-0.2579156116014677,-0.11352451082527867,0.122676676298634,-0.14624046023886314,-0.2574021662781101,0.3182269648835269,-0.15019646894393066,0.038955958536406335,0.014877197106230824,0.2058909620227184,0.17724194047101052,-0.11891449470949225,-0.565489869222309,0.7868760499106019,0
0.07366072644052701,0.11156550718931844,-0.31142512621952384,-0.20172755924201427,0.3883205100979959,0.19838809669428686,-0.3013581154117075,0.3202904384084582,-0.07160613820851401,0.0602804671999218,-0.010065777157075248,0.3766491892337143,0.15284903872742478,0.06729766733516979,-0.4596410513330129,0.7786413158067141,0
-0.03684999168664994,0.14645850994262827,-0.2288445521522232,-0.04442180492951928,-0.02110094168050633,-0.30806628625141425,-0.20715280472543587,0.2895504219925449,-0.019974848075489233,0.09507723114548433,0.015848376485340997,0.2163757603731887,0.17701183601476653,0.065418481118155,-0.5393562288889121,0.7965246305480259,0
0.2188291235864757,0.06593711963765236,-0.3879242073470353,-0.3364956760290081,0.7917126318927427,0.7672820488065487,-0.16951765932190022,0.34513772991285496,-0.21320764273218976,-0.018945520166662472,-0.045917180125667714,0.7126561062107842,0.12458245385470752,-0.01054716803084664,-0.2837858453771454,0.7745134282512641,0
-0.00437196992176265,0.023716726152936945,0.5742852769251812,-0.33709768988392985,0.9803506451709671,0.7825097466348568,-0.1655139615711246,0.4023115410539999,-0.17664814539130996,0.01151935224417769,-0.030003302764632974,0.1385200885396165,0.1413220437081637,-0.14355130370069855,-0.41910344367231694,0.8553567652701958,0
0.012985575475736972,0.12470761871645353,-0.240642122066136,-0.07281369189728146,0.05009223093254478,-0.21852433345966196,-0.22549359213358244,0.28162962951008164,-0.02347074476328803,0.08658869108517518,0.005930462283186886,0.4005309101386228,0.17265385040241754,0.06180683092620212,-0.4958173629934423,0.7713433978091265,0
0.07728993237602791,-0.02808676455181193,0.7130472903271582,-0.0945751162916835,0.3628208509695899,0.05378953835388992,0.09754354588461284,0.23559162565741384,-0.09878226607215368,0.04753566919838021,-0.034873357615428494,1.1623336714343295,0.17665518002092687,0.11956755095630672,-0.4140176259415859,0.6500197832719892,0
-0.008046176283727316,0.14675606812277892,-0.2604810596818667,-0.08537377211154118,0.1266241119218792,-0.09421000206512994,-0.11427262613972328,0.2984441101103369,-0.025592287832241812,0.09083238819558608,0.006682063432478672,0.2153157969134576,0.16933475118519456,0.1289185150573147,-0.5320130771201995,0.7875163473206468,0
0.06403627643751286,0.09994713463372884,-0.2547065277527658,-0.09725047131775724,0.12933021157457628,-0.10687980533178627,-0.23996073373116555,0.27254621482386204,0.030176368436477637,0.0979091383970246,-0.007132403837621174,0.576291593632881,0.1621531952920401,0.10941983710631853,-0.4303192998106604,0.7652887522012491,0
0.14473306198077002,0.0945475207841694,-0.3974547660519097,-0.3525966974941193,0.7964175117775615,0.7155454482432112,-0.3930775200141897,0.3739496112488054,-0.13465332226695145,0.02730122841492089,-0.032719332213587506,0.3311587773453224,0.11809834525251248,0.13588334337823474,-0.3695606744620809,0.8300003703523581,0
0.21953831090050893,0.06338701437848104,-0.3886649540198992,-0.3305319981707077,0.7947599026228545,0.7780552080028342,-0.16175984382174674,0.33863966482102764,-0.14045127617761952,0.007404209484923348,-0.048410671723200266,0.7121117160250916,0.12214888287073132,0.042614331800214914,-0.2642775313448148,0.7792077746386014,0
-0.0004337279672953288,0.1429064326804302,-0.2252900899741285,-0.01640256413054423,-0.02282274864275308,-0.23105258309808,0.13807714560729356,0.2877721642647914,-0.16673373298479385,0.03058722898719568,0.0035884525470798274,0.39718486240682976,0.1770342105349718,-0.0066973553530463616,-0.3805192362116005,0.845878258271913,0
0.06061481136756632,0.13173901673925478,-0.2448761768053067,-0.008690813743738372,0.05738729202012336,-0.03826071486912056,0.3785136949738033,0.25436836647798594,-0.05141529312057015,0.07142726142286213,-0.0093993072317625,0.6023499728899406,0.16863470349624013,0.22110982694758136,-0.5202178025257597,0.7427626020236138,0
0.09389685814549543,0.09697447479235284,-0.2436702729996633,-0.07993971866878923,0.08275011869723999,-0.1495469125715009,-0.1205332288833916,0.2613508898886057,-0.12357525549431117,0.04393682611619182,-0.011404190179090348,0.7771821127196437,0.1661243648898693,0.13860577215741007,-0.39766540836394704,0.7457089435913961,0
0.04372545333825583,0.11410171848214384,-0.2264061686830844,-0.04132884846219533,0.000505822751902363,-0.22373923527368586,0.0062083437711658454,0.2667961513492841,-0.0935974142652976,0.04559188490108712,0.0042461387966957025,0.593043591854628,0.1853658333231079,-0.16051937658422022,-0.5078463771466353,0.7352146668887498,0
0.025373322943133682,0.1306499324586969,-0.30046900514622044,-0.18775212070843286,0.3251767475136019,0.10694862627878764,-0.3000692121961748,0.33861858405352946,-0.1312027103582219,0.03811033923827499,0.004969432251996277,0.18969579455478916,0.1658041511786044,-0.12940142570436575,-0.5456758020028946,0.7930521569420923,0
-0.040224940971640206,0.14915825487502532,-0.230310169057804,-0.034186282438590385,-0.009600735891625606,-0.2562238129810985,0.011560165433047805,0.3281860670200759,-0.1523847023694107,0.02809024438648541,0.0044471606484281735,0.17467005990786535,0.17352000144032642,-0.14935334622329682,-0.2105161936231174,0.9986447387277596,0
-0.14498081260590107,0.06873124201161117,0.7422805023519917,0.002971384611214208,0.16223192356327573,-0.1655668089694528,0.2693859971042516,0.2932356969712503,-0.042719115589471314,0.0860383571249332,0.006105601210768345,0.2187244370135777,0.19306192388013474,-0.0326170396436639,-0.5690090149450353,0.8015948604842055,0
0.1081622483800988,0.12427716138532095,-0.3963148096459392,-0.31507139870345663,0.7858802845561607,0.7902840867483313,-0.039054446622603,0.3885315789364693,-0.19534173152871853,-0.000504038408882639,-0.027586647067411367,0.1453889860639869,0.12678367176313396,-0.017967585472643117,-0.39443925927989815,0.8569248804613742,0
0.11199994807894477,0.0826789654187921,-0.217383120787106,-0.034994133165384224,-0.017002970643784587,-0.2455236298541487,0.010044501650541906,0.2393732450031981,-0.13633406725855346,0.02753784446275644,-0.014168424744521044,0.967091134087646,0.17617679646236442,-0.011085509432214572,-0.3195703788224735,0.738810438340834,1
-0.03843200112985901,0.14029619821562075,-0.2322262957749614,-0.049599932910600886,-0.001191510001275958,-0.2960591990510246,-0.2085691902096046,0.29909644949218683,-0.008927537324571095,0.09589030462523017,0.010092327972011036,0.20291712127329573,0.17312015992762075,0.0622118651188133,-0.367796507607932,0.8774466840079118,0
0.2191758969249509,0.07784690103906503,-0.38610489128161823,-0.31099634837178664,0.7827332088273077,0.8169385340517202,0.06823256743135253,0.3441201046612363,-0.2815374846060145,-0.04477440639250994,-0.04790147878374136,0.7180920616067274,0.12611502814634906,-0.012794291542084144,-0.2818848088051135,0.7748922301994798,0
-0.032146070716809284,0.15276807657149752,-0.23549105252396965,-0.020439859309139604,-0.01981607049588993,-0.2574228401424171,-0.0699056493291143,0.2800935836022525,0.04856653467158741,0.12783474166101658,0.010805000353971486,0.21900504674235646,0.16668105678109435,0.31360551358916944,-0.588646941586605,0.8040499253019864,0
0.14492817549837586,0.10144785117612384,-0.3943022488892069,-0.3269886397674025,0.7919762845051231,0.7708600070723457,-0.15635247218226825,0.3704314803267124,-0.15330644500045915,0.013559857103257038,-0.035109552554193534,0.3341624117053734,0.12280487114691413,0.0521753654969736,-0.3369352489533845,0.8322264511733777,0
0.10757221392954937,0.11917468769961224,-0.4017844825716124,-0.3472097877649835,0.7916462500739897,0.7110852022470032,-0.3839088676819342,0.3883713339863638,-0.16554364951388015,0.02989296466602124,-0.02773701163327304,0.14611281694579056,0.11251818457164668,0.2890451519152432,-0.4153607043200903,0.8575607518450544,0
-0.006610640197298992,0.17269561012329002,-0.2606823635448533,-0.030006239719491082,0.10660304592740588,0.012703524744992842,0.3662202205417268,0.2993932628834864,-0.16793678243249985,0.042923691153276926,0.0013931971863992212,0.22043452844407166,0.16362875988889375,0.2578499718879905,-0.5597909199427361,0.8057814796006938,0
0.07699328722786056,0.1102394869718137,-0.2651023317140421,-0.1029994433596672,0.1761198942529011,-0.005381643525106696,-0.02193151204173693,0.27796469176318417,-0.08071991265359074,0.05232860243190465,-0.0057346335649173475,0.5904728917385914,0.1730144033224572,-0.02087235477565388,-0.5063951566311503,0.7253740304626863,0
-0.032034429765248014,0.15976815346338138,-0.23290050948174826,-0.0240845262583791,-0.01404143732670077,-0.2352626474667768,0.029848083740366488,0.2903037850421803,-0.0929721834496772,0.0706099852677938,0.013111006839228752,0.2216959607113879,0.17492872154270234,0.1314107155810452,-0.5727215587117642,0.7947384175719586,0
-0.009884120615356463,0.15304468105200048,-0.25782099656966684,-0.06627537454957998,0.10177066887284314,-0.09182710403946544,0.0074423828306171185,0.2988955031462359,-0.06094424705933357,0.0775430893006201,0.008220943037210094,0.21641529689623767,0.17078474706841154,0.12114134220727744,-0.5847126781966144,0.7868513567227768,0
-0.029121931440961982,0.15298265317004034,-0.23922740960395636,-0.06424920128325885,0.017317905191539168,-0.2660750423879217,-0.21811620556516065,0.2990359885085338,-0.1233232369711302,0.06519023324205732,0.01494382465518266,0.21955806693815974,0.17182690790220473,0.16207233461388387,-0.5704184450381304,0.7899535981290635,0
-0.0418807329819789,0.14851256360160958,-0.2331555835433032,-0.03749463914024127,-0.0232359991347667,-0.3169834748889955,-0.1969858895867819,0.3137507736127719,-0.04601431550808363,0.08820094744055199,0.0012794230851768881,0.18061509364868814,0.15591562033676815,0.2690086160866906,-0.23301678643043805,0.9993193761013136,1
0.09464842570256107,0.09528615098788304,-0.23996975439403084,-0.060071168343085686,0.07358391215066973,-0.12335714922328192,0.0035549093637041625,0.2477819623378277,-0.03474852999689545,0.06803671550918676,-0.010352672171680441,0.7839590017732907,0.17402524069602598,0.037995131423179104,-0.4410791431664231,0.7099002789253952,0
0.18037334027498125,-0.07707034170991346,0.5876849554032344,-0.37593484807205824,0.9925120583670871,0.7388858014293337,-0.4214186732410111,0.32889637635354463,-0.17126516195991026,-0.00753748516674645,-0.06043314020745358,1.082038915763224,0.13754823426162316,-0.13768888945627006,-0.2358703785217057,0.7188392234065892,0
0.1807542991505061,0.0712407862527544,-0.39134732897426827,-0.3668747589759581,0.7988869652824642,0.7066749922369724,-0.41439548505734103,0.3680247333137508,-0.1880591852817197,-0.008771344856466374,-0.03416437623886931,0.5158051625054471,0.1289158382107226,-0.13775114209037778,-0.3376609211842351,0.7963221087150578,0
-0.1381868705741991,0.04678818260845735,0.7302602466854357,-0.06336658216867605,0.2265209238505541,-0.20883103879822934,-0.2118107463463722,0.2961840502931484,0.07915911004292522,0.13589200487056136,0.005599271583335129,0.2106935418534022,0.18524028770386308,0.053485035993095086,-0.5290604236180018,0.7986237266248818,0
0.11730945371917295,0.0673181547836327,-0.2220246405250943,-0.07262232124296565,0.010401171039973178,-0.2720406744406388,-0.23928598781611302,0.2385231353908687,-0.0599523208774399,0.05051003451735082,-0.006661443095795899,0.9675975661824484,0.18286476237569,-0.15408774524506094,-0.4358027289486408,0.6798166995147573,0
-0.03020028832491942,0.1449921221803753,-0.2360124858572633,-0.06160789580139842,0.012239096099817048,-0.2707373746298585,-0.2201456505941772,0.29684275047710273,-0.049865817120556336,0.08107792493344793,0.016560015201792018,0.21394512879732966,0.17837849849055912,-0.0005080344946967193,-0.5657116568324784,0.7897486130580084,0
-0.009683242129827557,0.16030821731878692,-0.2572029566582717,-0.06441443990000054,0.1132774268043132,-0.05473762664177355,0.11532713061228644,0.3055714002471918,-0.16714199689710896,0.037837477960941716,0.006452025492527379,0.2170360706586241,0.1714047583117026,0.07206655515315878,-0.5276567926099962,0.7949775418927215,0
0.14258970141199512,-0.045561958078577054,0.585405442156102,-0.35812164644239697,0.9842110270196194,0.7585028177309059,-0.29348563110617143,0.3420950626932464,-0.2464174526709508,-0.020764023188888196,-0.05726367922999144,0.9012837188160632,0.1326536026876386,0.020838086286954285,-0.2529861828332876,0.7471657820696259,0
0.10614416374837292,0.1093016230503972,-0.3969846238435759,-0.3633314005726529,0.7961033471647327,0.6994797913064839,-0.4089881134178625,0.3998165488194356,-0.20091435410455932,-0.0026156972381326834,-0.02086325706986256,0.13785585818572876,0.1295718264869054,-0.1281901083936191,-0.4103186387928048,0.8493407852498341,0
0.013510921014604016,0.1448824411116886,-0.28702809931869777,-0.14821199156224815,0.2589814594132609,0.06026109915919287,-0.16235563610858628,0.3308070999551505,-0.19209886682187471,0.025443737682742603,0.003450875271932402,0.19780703460818053,0.16201872442801407,0.021840381351763628,-0.5145683846933844,0.8036065045389241,0
-0.012231712819236192,0.1399955708689971,-0.2557886846052647,-0.10652072957202308,0.10993904508422632,-0.15993064333298582,-0.251239969397815,0.3124075378291621,-0.0999902625558521,0.055629012354490255,0.015830068085308534,0.20869167738896066,0.1800970421684373,-0.13170643510887753,-0.5892936505987721,0.7775097110210505,0
0.055883729040143285,0.11224377832365524,-0.24175915727798025,-0.05707499931486435,0.07695814154067206,-0.11685976516716995,0.0054358774696085,0.2649185089589085,-0.028964550454140495,0.0737976974200575,-0.006235619433175129,0.588118346002396,0.1709239282854373,0.03998438242482083,-0.4160342791643709,0.7564121202534825,0
-0.034890408695571085,0.15982309363949262,-0.2269255954520477,-0.018868455829889826,-0.026343555809670655,-0.23262431891164906,0.13351139665061265,0.2976779087521631,-0.16189800209221505,0.03279602499637327,0.017543470132456603,0.21930445599023204,0.18743489032383973,-0.14564161907428969,-0.5727810819203614,0.791053997514411,0
